img1,img2,label
Siamese data/405/front\AaYAm2ck_405_0_1746439416.jpg,Siamese data/405/front\AaYgSa9X_405_5_1746439628.jpg,1
Siamese data/405/front\AaYEnPUs_405_4_1746438073.jpg,Siamese data/405/front\AaYEGv3M_405_3_1746437729.jpg,1
Siamese data/405/front\AaYgwp59_405_0_1746440615.jpg,Siamese data/405/other\AaYAnkre_405_5_1746437594.jpg,0
Siamese data/405/front\AaYEmFzs_405_1_1746436027.jpg,Siamese data/405/other\AaYc1yJm_405_2_1746437684.jpg,0
Siamese data/405/front\AaYEnPUs_405_8_1746438073.jpg,Siamese data/405/front\AaYE1p70_405_2_1746434993.jpg,1
Siamese data/405/front\AaYAXpTd_405_2_1746436418.jpg,Siamese data/405/front\AaYc16wP_405_0_1746441411.jpg,1
Siamese data/405/front\AaYglsDV_405_1_1746436670.jpg,Siamese data/405/other\AaYAXPmT_405_5_1746442280.jpg,0
Siamese data/405/front\AaYEnPUs_405_4_1746438073.jpg,Siamese data/405/front\AaYcUJvb_405_2_1746441709.jpg,1
Siamese data/405/front\AaYEnPUs_405_4_1746438073.jpg,Siamese data/405/other\AaYAmAdV_405_1_1746435680.jpg,0
Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,Siamese data/405/other\AaYglsDV_405_0_1746436669.jpg,0
Siamese data/405/front\AaYEnPUs_405_8_1746438073.jpg,Siamese data/405/front\AaYAmAdV_405_6_1746435680.jpg,1
Siamese data/405/front\AaYgWqGp_405_2_1746438832.jpg,Siamese data/405/other\AaYAXpTd_405_1_1746436418.jpg,0
Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,Siamese data/405/other\AaYg2wl6_405_5_1746441003.jpg,0
Siamese data/405/front\AaYI3nxo_405_0_1746436376.jpg,Siamese data/405/front\AaYc16wP_405_3_1746441411.jpg,1
Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,Siamese data/405/other\AaYATGWY_405_1_1746438161.jpg,0
Siamese data/405/front\AaYIEd6c_405_0_1746436742.jpg,Siamese data/405/front\AaYAWYvl_405_2_1746441644.jpg,1
Siamese data/405/front\AaYEnPUs_405_1_1746438072.jpg,Siamese data/405/front\AaYEXoJA_405_1_1746436510.jpg,1
Siamese data/405/front\AaYEnPUs_405_8_1746438073.jpg,Siamese data/405/other\AaYcXXe__405_0_1746442266.jpg,0
Siamese data/405/front\AaYgSa9X_405_5_1746439628.jpg,Siamese data/405/front\AaYEGv3M_405_3_1746437729.jpg,1
Siamese data/405/front\AaYE0q-W_405_0_1746439251.jpg,Siamese data/405/other\AaYAmAdV_405_4_1746435680.jpg,0
Siamese data/405/front\AaYI3nxo_405_0_1746436376.jpg,Siamese data/405/front\AaYc3k0S_405_2_1746441398.jpg,1
Siamese data/405/front\AaYE0q-W_405_0_1746439251.jpg,Siamese data/405/other\AaYAWIDK_405_1_1746438960.jpg,0
Siamese data/405/front\AaYgWqGp_405_2_1746438832.jpg,Siamese data/405/front\AaYAm2ck_405_3_1746439417.jpg,1
Siamese data/405/front\AaYAna2s_405_6_1746441632.jpg,Siamese data/405/other\AaYg2wl6_405_5_1746441003.jpg,0
Siamese data/405/front\AaYAna2s_405_6_1746441632.jpg,Siamese data/405/front\AaYcUJvb_405_4_1746441709.jpg,1
Siamese data/405/front\AaYAm2ck_405_3_1746439417.jpg,Siamese data/405/front\AaYAmAdV_405_0_1746435680.jpg,1
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/other\AaYAmAdV_405_1_1746435680.jpg,0
Siamese data/405/front\AaYglsDV_405_1_1746436670.jpg,Siamese data/405/other\AaYgkb8Q_405_3_1746438263.jpg,0
Siamese data/405/front\AaYEXOUF_405_4_1746440745.jpg,Siamese data/405/other\AaYglsDV_405_0_1746436669.jpg,0
Siamese data/405/front\AaYcUJvb_405_4_1746441709.jpg,Siamese data/405/front\AaYEmFzs_405_1_1746436027.jpg,1
Siamese data/405/front\AaYE0q-W_405_0_1746439251.jpg,Siamese data/405/other\AaYAXPmT_405_1_1746442279.jpg,0
Siamese data/405/front\AaYAWYvl_405_2_1746441644.jpg,Siamese data/405/front\AaYEnPUs_405_1_1746438072.jpg,1
Siamese data/405/front\AaYcUJvb_405_0_1746441708.jpg,Siamese data/405/front\AaYgSMu5_405_3_1746437518.jpg,1
Siamese data/405/front\AaYgSMu5_405_0_1746437518.jpg,Siamese data/405/other\AaYAn0eO_405_3_1746435131.jpg,0
Siamese data/405/front\AaYAXpTd_405_0_1746436418.jpg,Siamese data/405/front\AaYc3k0S_405_2_1746441398.jpg,1
Siamese data/405/front\AaYgSa9X_405_5_1746439628.jpg,Siamese data/405/other\AaYcXXe__405_0_1746442266.jpg,0
Siamese data/405/front\AaYc16wP_405_0_1746441411.jpg,Siamese data/405/front\AaYAmAdV_405_6_1746435680.jpg,1
Siamese data/405/front\AaYgWqGp_405_2_1746438832.jpg,Siamese data/405/other\AaYAnpac_405_0_1746438675.jpg,0
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/front\AaYE0q-W_405_0_1746439251.jpg,1
Siamese data/405/front\AaYAnkre_405_0_1746437593.jpg,Siamese data/405/front\AaYc38Vu_405_0_1746439562.jpg,1
Siamese data/405/front\AaYAl6Fg_405_5_1746441089.jpg,Siamese data/405/other\AaYAna2s_405_1_1746441631.jpg,0
Siamese data/405/front\AaYE1p70_405_2_1746434993.jpg,Siamese data/405/front\AaYgWqGp_405_2_1746438832.jpg,1
Siamese data/405/front\AaYAWYvl_405_6_1746441645.jpg,Siamese data/405/other\AaYAnkre_405_4_1746437594.jpg,0
Siamese data/405/front\AaYEnPUs_405_8_1746438073.jpg,Siamese data/405/other\AaYc1yJm_405_1_1746437684.jpg,0
Siamese data/405/front\AaYcVRal_405_9_1746436849.jpg,Siamese data/405/other\AaYgFZlU_405_0_1746441685.jpg,0
Siamese data/405/front\AaYcVRal_405_9_1746436849.jpg,Siamese data/405/other\AaYAWYvl_405_7_1746441645.jpg,0
Siamese data/405/front\AaYEnPUs_405_8_1746438073.jpg,Siamese data/405/front\AaYEnPUs_405_4_1746438073.jpg,1
Siamese data/405/front\AaYAna2s_405_0_1746441631.jpg,Siamese data/405/front\AaYgSa9X_405_5_1746439628.jpg,1
Siamese data/405/front\AaYEnPUs_405_4_1746438073.jpg,Siamese data/405/other\AaYAXPmT_405_1_1746442279.jpg,0
Siamese data/405/front\AaYAmAdV_405_6_1746435680.jpg,Siamese data/405/other\AaYAna2s_405_4_1746441632.jpg,0
Siamese data/405/front\AaYAWYvl_405_3_1746441644.jpg,Siamese data/405/other\AaYAnpac_405_0_1746438675.jpg,0
Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,Siamese data/405/front\AaYAXpTd_405_0_1746436418.jpg,1
Siamese data/405/front\AaYcUJvb_405_2_1746441709.jpg,Siamese data/405/other\AaYATGWY_405_1_1746438161.jpg,0
Siamese data/405/front\AaYcUJvb_405_4_1746441709.jpg,Siamese data/405/other\AaYcXXe__405_0_1746442266.jpg,0
Siamese data/405/front\AaYI3nxo_405_0_1746436376.jpg,Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,1
Siamese data/405/front\AaYgSMu5_405_0_1746437518.jpg,Siamese data/405/other\AaYAnpac_405_0_1746438675.jpg,0
Siamese data/405/front\AaYgSMu5_405_3_1746437518.jpg,Siamese data/405/other\AaYEnPUs_405_2_1746438072.jpg,0
Siamese data/405/front\AaYcUJvb_405_2_1746441709.jpg,Siamese data/405/other\AaYAXpTd_405_3_1746436418.jpg,0
Siamese data/405/front\AaYcUJvb_405_2_1746441709.jpg,Siamese data/405/other\AaYAna2s_405_4_1746441632.jpg,0
Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,Siamese data/405/front\AaYAmAdV_405_6_1746435680.jpg,1
Siamese data/405/front\AaYAmAdV_405_6_1746435680.jpg,Siamese data/405/front\AaYE0q-W_405_0_1746439251.jpg,1
Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,Siamese data/405/front\AaYgFTMM_405_0_1746435667.jpg,1
Siamese data/405/front\AaYc16wP_405_0_1746441411.jpg,Siamese data/405/other\AaYAnz1v_405_3_1746434948.jpg,0
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/other\AaYAWIDK_405_1_1746438960.jpg,0
Siamese data/405/front\AaYgSMu5_405_0_1746437518.jpg,Siamese data/405/other\AaYAna2s_405_1_1746441631.jpg,0
Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,Siamese data/405/other\AaYAnkre_405_5_1746437594.jpg,0
Siamese data/405/front\AaYgwp59_405_0_1746440615.jpg,Siamese data/405/front\AaYAXpTd_405_0_1746436418.jpg,1
Siamese data/405/front\AaYAm2ck_405_3_1746439417.jpg,Siamese data/405/front\AaYAl6Fg_405_5_1746441089.jpg,1
Siamese data/405/front\AaYcUJvb_405_2_1746441709.jpg,Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,1
Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,Siamese data/405/other\AaYgFZlU_405_0_1746441685.jpg,0
Siamese data/405/front\AaYAm2ck_405_0_1746439416.jpg,Siamese data/405/front\AaYgSMu5_405_3_1746437518.jpg,1
Siamese data/405/front\AaYAmAdV_405_0_1746435680.jpg,Siamese data/405/other\AaYAn0eO_405_3_1746435131.jpg,0
Siamese data/405/front\AaYAmAdV_405_0_1746435680.jpg,Siamese data/405/front\AaYEnPUs_405_8_1746438073.jpg,1
Siamese data/405/front\AaYAm2ck_405_3_1746439417.jpg,Siamese data/405/front\AaYAl6Fg_405_5_1746441089.jpg,1
Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,Siamese data/405/other\AaYAmAdV_405_4_1746435680.jpg,0
Siamese data/405/front\AaYgFTMM_405_0_1746435667.jpg,Siamese data/405/front\AaYEnPUs_405_1_1746438072.jpg,1
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/other\AaYAnkre_405_6_1746437595.jpg,0
Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,Siamese data/405/front\AaYc16wP_405_3_1746441411.jpg,1
Siamese data/405/front\AaYgWqGp_405_2_1746438832.jpg,Siamese data/405/other\AaYAn0eO_405_3_1746435131.jpg,0
Siamese data/405/front\AaYgSa9X_405_5_1746439628.jpg,Siamese data/405/other\AaYAna2s_405_1_1746441631.jpg,0
Siamese data/405/front\AaYgFTMM_405_0_1746435667.jpg,Siamese data/405/other\AaYg2wl6_405_2_1746441003.jpg,0
Siamese data/405/front\AaYEGv3M_405_3_1746437729.jpg,Siamese data/405/other\AaYAnqlz_405_1_1746435900.jpg,0
Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,Siamese data/405/other\AaYg2wl6_405_2_1746441003.jpg,0
Siamese data/405/front\AaYAXpTd_405_2_1746436418.jpg,Siamese data/405/other\AaYATGWY_405_4_1746438161.jpg,0
Siamese data/405/front\AaYAl6Fg_405_5_1746441089.jpg,Siamese data/405/front\AaYgSa9X_405_5_1746439628.jpg,1
Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,Siamese data/405/other\AaYAnkre_405_6_1746437595.jpg,0
Siamese data/405/front\AaYIEd6c_405_0_1746436742.jpg,Siamese data/405/front\AaYc3k0S_405_2_1746441398.jpg,1
Siamese data/405/front\AaYgSa9X_405_5_1746439628.jpg,Siamese data/405/other\AaYg2wl6_405_5_1746441003.jpg,0
Siamese data/405/front\AaYIEd6c_405_0_1746436742.jpg,Siamese data/405/other\AaYAm2ck_405_5_1746439417.jpg,0
Siamese data/405/front\AaYAWYvl_405_3_1746441644.jpg,Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,1
Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,Siamese data/405/front\AaYEXoJA_405_1_1746436510.jpg,1
Siamese data/405/front\AaYc16wP_405_3_1746441411.jpg,Siamese data/405/other\AaYAnkre_405_1_1746437594.jpg,0
Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,1
Siamese data/405/front\AaYcUJvb_405_0_1746441708.jpg,Siamese data/405/other\AaYAnpac_405_0_1746438675.jpg,0
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/other\AaYAmAdV_405_1_1746435680.jpg,0
Siamese data/405/front\AaYc38Vu_405_3_1746439563.jpg,Siamese data/405/other\AaYAnkre_405_4_1746437594.jpg,0
Siamese data/405/front\AaYIEd6c_405_0_1746436742.jpg,Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,1
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/other\AaYAXVzd_405_0_1746439696.jpg,0
Siamese data/405/front\AaYEnPUs_405_1_1746438072.jpg,Siamese data/405/front\AaYc3k0S_405_2_1746441398.jpg,1
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,1
Siamese data/405/front\AaYc38Vu_405_0_1746439562.jpg,Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,1
Siamese data/405/front\AaYAl6Fg_405_5_1746441089.jpg,Siamese data/405/other\AaYgkb8Q_405_3_1746438263.jpg,0
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/other\AaYATGWY_405_1_1746438161.jpg,0
Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,Siamese data/405/other\AaYATGWY_405_4_1746438161.jpg,0
Siamese data/405/front\AaYIEd6c_405_0_1746436742.jpg,Siamese data/405/other\AaYAXVzd_405_2_1746439697.jpg,0
Siamese data/405/front\AaYgSMu5_405_0_1746437518.jpg,Siamese data/405/front\AaYgwp59_405_0_1746440615.jpg,1
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/other\AaYEmZGb_405_3_1746441681.jpg,0
Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,Siamese data/405/other\AaYAnkre_405_6_1746437595.jpg,0
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/other\AaYAn0eO_405_3_1746435131.jpg,0
Siamese data/405/front\AaYgFTMM_405_0_1746435667.jpg,Siamese data/405/other\AaYcXXe__405_1_1746442266.jpg,0
Siamese data/405/front\AaYAmAdV_405_5_1746435680.jpg,Siamese data/405/front\AaYc38Vu_405_3_1746439563.jpg,1
Siamese data/405/front\AaYI3nxo_405_0_1746436376.jpg,Siamese data/405/front\AaYEnPUs_405_8_1746438073.jpg,1
Siamese data/405/front\AaYAnkre_405_0_1746437593.jpg,Siamese data/405/front\AaYgSMu5_405_0_1746437518.jpg,1
Siamese data/405/front\AaYc16wP_405_0_1746441411.jpg,Siamese data/405/other\AaYAn0eO_405_3_1746435131.jpg,0
Siamese data/405/front\AaYEnPUs_405_1_1746438072.jpg,Siamese data/405/front\AaYgSMu5_405_0_1746437518.jpg,1
Siamese data/405/front\AaYI3nxo_405_0_1746436376.jpg,Siamese data/405/front\AaYEXOUF_405_4_1746440745.jpg,1
Siamese data/405/front\AaYcUJvb_405_4_1746441709.jpg,Siamese data/405/other\AaYglsDV_405_0_1746436669.jpg,0
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/front\AaYAXpTd_405_2_1746436418.jpg,1
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/front\AaYI3nxo_405_0_1746436376.jpg,1
Siamese data/405/front\AaYc38Vu_405_3_1746439563.jpg,Siamese data/405/other\AaYAnpac_405_0_1746438675.jpg,0
Siamese data/405/front\AaYEXOUF_405_4_1746440745.jpg,Siamese data/405/front\AaYcUJvb_405_0_1746441708.jpg,1
Siamese data/405/front\AaYgwp59_405_0_1746440615.jpg,Siamese data/405/front\AaYAl6Fg_405_5_1746441089.jpg,1
Siamese data/405/front\AaYAna2s_405_0_1746441631.jpg,Siamese data/405/other\AaYAnpac_405_0_1746438675.jpg,0
Siamese data/405/front\AaYEXoJA_405_1_1746436510.jpg,Siamese data/405/other\AaYc1yJm_405_1_1746437684.jpg,0
Siamese data/405/front\AaYcUJvb_405_1_1746441709.jpg,Siamese data/405/other\AaYAnpac_405_6_1746438676.jpg,0
Siamese data/405/front\AaYcUJvb_405_1_1746441709.jpg,Siamese data/405/other\AaYAWIDK_405_0_1746438960.jpg,0
Siamese data/405/front\AaYc16wP_405_2_1746441411.jpg,Siamese data/405/front\AaYc16wP_405_3_1746441411.jpg,1
Siamese data/405/front\AaYgwp59_405_0_1746440615.jpg,Siamese data/405/other\AaYEnPUs_405_2_1746438072.jpg,0
Siamese data/405/front\AaYEnPUs_405_1_1746438072.jpg,Siamese data/405/other\AaYAnqlz_405_1_1746435900.jpg,0
Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,Siamese data/405/other\AaYAnkre_405_2_1746437594.jpg,0
Siamese data/405/front\AaYEXOUF_405_4_1746440745.jpg,Siamese data/405/front\AaYE1p70_405_2_1746434993.jpg,1
Siamese data/405/front\AaYE1p70_405_2_1746434993.jpg,Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,1
Siamese data/405/front\AaYEXOUF_405_4_1746440745.jpg,Siamese data/405/other\AaYAnkre_405_1_1746437594.jpg,0
Siamese data/405/front\AaYEXOUF_405_4_1746440745.jpg,Siamese data/405/other\AaYAXPmT_405_2_1746442279.jpg,0
Siamese data/405/front\AaYglsDV_405_1_1746436670.jpg,Siamese data/405/other\AaYAnkre_405_6_1746437595.jpg,0
Siamese data/405/front\AaYAna2s_405_6_1746441632.jpg,Siamese data/405/front\AaYAXpTd_405_0_1746436418.jpg,1
Siamese data/405/front\AaYE0q-W_405_0_1746439251.jpg,Siamese data/405/front\AaYI3nxo_405_0_1746436376.jpg,1
Siamese data/405/front\AaYc16wP_405_2_1746441411.jpg,Siamese data/405/front\AaYglsDV_405_1_1746436670.jpg,1
Siamese data/405/front\AaYcUJvb_405_3_1746441709.jpg,Siamese data/405/other\AaYc1yJm_405_1_1746437684.jpg,0
Siamese data/405/front\AaYcUJvb_405_0_1746441708.jpg,Siamese data/405/other\AaYgkb8Q_405_3_1746438263.jpg,0
Siamese data/405/front\AaYgwp59_405_0_1746440615.jpg,Siamese data/405/front\AaYAna2s_405_6_1746441632.jpg,1
Siamese data/405/front\AaYEXoJA_405_1_1746436510.jpg,Siamese data/405/front\AaYc16wP_405_3_1746441411.jpg,1
Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,Siamese data/405/front\AaYAl6Fg_405_5_1746441089.jpg,1
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/other\AaYEmZGb_405_8_1746441682.jpg,0
Siamese data/405/front\AaYcUJvb_405_3_1746441709.jpg,Siamese data/405/other\AaYAXVzd_405_2_1746439697.jpg,0
Siamese data/405/front\AaYgwp59_405_0_1746440615.jpg,Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,1
Siamese data/405/front\AaYc16wP_405_3_1746441411.jpg,Siamese data/405/other\AaYAXpTd_405_1_1746436418.jpg,0
Siamese data/405/front\AaYEGv3M_405_3_1746437729.jpg,Siamese data/405/other\AaYcVRal_405_1_1746436848.jpg,0
Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,Siamese data/405/other\AaYAn0eO_405_0_1746435131.jpg,0
Siamese data/405/front\AaYgG5xT_405_5_1746435851.jpg,Siamese data/405/other\AaYAnqlz_405_1_1746435900.jpg,0
Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,Siamese data/405/other\AaYc1yJm_405_0_1746437684.jpg,0
Siamese data/405/front\AaYAWYvl_405_2_1746441644.jpg,Siamese data/405/front\AaYc16wP_405_0_1746441411.jpg,1
Siamese data/405/front\AaYAWYvl_405_6_1746441645.jpg,Siamese data/405/front\AaYIEd6c_405_0_1746436742.jpg,1
Siamese data/405/front\AaYAm2ck_405_0_1746439416.jpg,Siamese data/405/other\AaYAmAdV_405_1_1746435680.jpg,0
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/other\AaYAnkre_405_4_1746437594.jpg,0
Siamese data/405/front\AaYgFTMM_405_0_1746435667.jpg,Siamese data/405/front\AaYgSa9X_405_5_1746439628.jpg,1
Siamese data/405/front\AaYAWYvl_405_2_1746441644.jpg,Siamese data/405/other\AaYAWIDK_405_0_1746438960.jpg,0
Siamese data/405/front\AaYEnPUs_405_4_1746438073.jpg,Siamese data/405/other\AaYAna2s_405_4_1746441632.jpg,0
Siamese data/405/front\AaYAm2ck_405_0_1746439416.jpg,Siamese data/405/other\AaYg2wl6_405_5_1746441003.jpg,0
Siamese data/405/front\AaYAmAdV_405_0_1746435680.jpg,Siamese data/405/front\AaYAWYvl_405_3_1746441644.jpg,1
Siamese data/405/front\AaYAna2s_405_6_1746441632.jpg,Siamese data/405/front\AaYAmAdV_405_5_1746435680.jpg,1
Siamese data/405/front\AaYcUJvb_405_1_1746441709.jpg,Siamese data/405/front\AaYAna2s_405_6_1746441632.jpg,1
Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,Siamese data/405/other\AaYAn0eO_405_3_1746435131.jpg,0
Siamese data/405/front\AaYc16wP_405_0_1746441411.jpg,Siamese data/405/front\AaYglsDV_405_1_1746436670.jpg,1
Siamese data/405/front\AaYAWYvl_405_2_1746441644.jpg,Siamese data/405/front\AaYAm2ck_405_3_1746439417.jpg,1
Siamese data/405/front\AaYAnkre_405_0_1746437593.jpg,Siamese data/405/other\AaYAn0eO_405_3_1746435131.jpg,0
Siamese data/405/front\AaYEnPUs_405_4_1746438073.jpg,Siamese data/405/front\AaYc16wP_405_2_1746441411.jpg,1
Siamese data/405/front\AaYE1p70_405_2_1746434993.jpg,Siamese data/405/other\AaYgkb8Q_405_3_1746438263.jpg,0
Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,Siamese data/405/front\AaYcUJvb_405_1_1746441709.jpg,1
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/other\AaYAnqlz_405_1_1746435900.jpg,0
Siamese data/405/front\AaYAna2s_405_0_1746441631.jpg,Siamese data/405/other\AaYAnqlz_405_8_1746435901.jpg,0
Siamese data/405/front\AaYc38Vu_405_0_1746439562.jpg,Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,1
Siamese data/405/front\AaYAna2s_405_6_1746441632.jpg,Siamese data/405/other\AaYAm2ck_405_5_1746439417.jpg,0
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/front\AaYgSMu5_405_3_1746437518.jpg,1
Siamese data/405/front\AaYIEd6c_405_0_1746436742.jpg,Siamese data/405/other\AaYAXVzd_405_2_1746439697.jpg,0
Siamese data/405/front\AaYcVRal_405_9_1746436849.jpg,Siamese data/405/other\AaYcXXe__405_0_1746442266.jpg,0
Siamese data/405/front\AaYAnkre_405_0_1746437593.jpg,Siamese data/405/other\AaYc1yJm_405_4_1746437685.jpg,0
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/front\AaYAl6Fg_405_5_1746441089.jpg,1
Siamese data/405/front\AaYAm2ck_405_3_1746439417.jpg,Siamese data/405/front\AaYAmAdV_405_6_1746435680.jpg,1
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/front\AaYcUJvb_405_1_1746441709.jpg,1
Siamese data/405/front\AaYc3k0S_405_2_1746441398.jpg,Siamese data/405/front\AaYE0q-W_405_0_1746439251.jpg,1
Siamese data/405/front\AaYgWqGp_405_2_1746438832.jpg,Siamese data/405/front\AaYAmAdV_405_6_1746435680.jpg,1
Siamese data/405/front\AaYAXPmT_405_0_1746442279.jpg,Siamese data/405/other\AaYAXPmT_405_2_1746442279.jpg,0
Siamese data/405/front\AaYAWYvl_405_2_1746441644.jpg,Siamese data/405/other\AaYAna2s_405_1_1746441631.jpg,0
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/front\AaYEmFzs_405_1_1746436027.jpg,1
Siamese data/405/front\AaYcUJvb_405_0_1746441708.jpg,Siamese data/405/front\AaYAna2s_405_6_1746441632.jpg,1
Siamese data/405/front\AaYgSMu5_405_3_1746437518.jpg,Siamese data/405/other\AaYATGWY_405_4_1746438161.jpg,0
Siamese data/405/front\AaYAmAdV_405_0_1746435680.jpg,Siamese data/405/front\AaYAna2s_405_0_1746441631.jpg,1
Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,Siamese data/405/other\AaYAXPmT_405_5_1746442280.jpg,0
Siamese data/405/front\AaYgwp59_405_0_1746440615.jpg,Siamese data/405/other\AaYAna2s_405_1_1746441631.jpg,0
Siamese data/405/front\AaYc16wP_405_2_1746441411.jpg,Siamese data/405/front\AaYI3nxo_405_0_1746436376.jpg,1
Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,Siamese data/405/front\AaYIG3AP_405_5_1746442508.jpg,1
Siamese data/405/front\AaYAmAdV_405_0_1746435680.jpg,Siamese data/405/other\AaYgFZlU_405_0_1746441685.jpg,0
Siamese data/405/front\AaYglsDV_405_1_1746436670.jpg,Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,1
Siamese data/405/front\AaYc16wP_405_3_1746441411.jpg,Siamese data/405/other\AaYAnpac_405_6_1746438676.jpg,0
Siamese data/405/front\AaYc3k0S_405_5_1746441398.jpg,Siamese data/405/front\AaYAXpTd_405_0_1746436418.jpg,1
Siamese data/405/front\AaYc16wP_405_2_1746441411.jpg,Siamese data/405/other\AaYcXXe__405_2_1746442267.jpg,0
Siamese data/405/front\AaYEmZGb_405_4_1746441681.jpg,Siamese data/405/other\AaYAn0eO_405_0_1746435131.jpg,0
Siamese data/405/front\AaYAWYvl_405_2_1746441644.jpg,Siamese data/405/front\AaYE1p70_405_2_1746434993.jpg,1
Siamese data/405/front\AaYAm2ck_405_3_1746439417.jpg,Siamese data/405/other\AaYcVRal_405_1_1746436848.jpg,0
Siamese data/405/front\AaYAXpTd_405_2_1746436418.jpg,Siamese data/405/front\AaYc16wP_405_2_1746441411.jpg,1
Siamese data/405/front\AaYcVRal_405_9_1746436849.jpg,Siamese data/405/other\AaYAnpac_405_0_1746438675.jpg,0
Siamese data/405/front\AaYgiuXe_405_3_1746439307.jpg,Siamese data/405/other\AaYg2wl6_405_2_1746441003.jpg,0
Siamese data/405/front\AaYAmAdV_405_6_1746435680.jpg,Siamese data/405/front\AaYcUJvb_405_4_1746441709.jpg,1
